24.5085,18.3258,0,0,0.050308
24.2209,17.6402,0,0,0.100606
23.9758,17.7928,0,0,0.150881
21.4203,15.2749,0,0,0.201156
21.5582,14.9947,0,0,0.251418
21.2746,15.1365,0,0,0.301693
21.2952,15.1128,0,0,0.351865
21.2121,15.0218,0,0,0.402032
21.367,15.1637,0,0,0.452241
21.5854,14.9755,0,0,0.502335
21.2767,15.1384,0,0,0.552539
21.4225,15.1504,0,0,0.602655
21.2749,15.1736,0,0,0.652803
24.2272,18.0256,0,0,0.702967
21.4063,15.2289,0,0,0.753081
21.2804,14.9709,0,0,0.803325
21.9331,15.3245,0,0,0.853493
23.4066,17.2303,0,0,0.903585
17.587,11.1904,0,0,0.953813
