9.09624,7.34043,0.0904439,0,0.050613
12.8643,11.1128,0.0605207,0,0.101038
10.9807,8.9926,0,0,0.151447
11.107,9.42992,0,0,0.201816
11.6152,9.95817,0,0,0.252167
11.716,9.80933,0,0,0.302554
10.4669,8.79979,0,0,0.35293
10.7706,8.89531,0,0,0.403314
10.3823,8.74215,0,0,0.453701
10.4613,8.9151,0,0,0.504069
10.4631,8.73783,0,0,0.554446
10.4686,8.92736,0,0,0.60482
10.453,8.79426,0,0,0.655193
11.4745,9.49876,0.080148,0,0.705454
12.1302,10.3849,0,0,0.755846
10.8666,8.97091,0,0,0.806234
10.5502,8.89094,0,0,0.856629
10.8316,9.1428,0,0,0.907011
10.776,8.90815,0,0,0.957432
10.8496,9.17858,0,0,1.00784
10.6102,8.89574,0,0,1.05825
11.0049,9.08112,0,0,1.10866
10.6997,8.95111,0,0,1.15907
10.9509,9.00841,0,0,1.20943
10.8892,9.06063,0,0,1.25983
13.0717,11.245,0.0691816,0,1.31012
10.6213,8.35104,0,0,1.36053
10.7515,9.07158,0,0,1.41092
11.1769,9.31792,0,0,1.46132
11.0008,9.46907,0,0,1.51169
10.6344,9.00022,0,0,1.56203
10.8389,8.93561,0,0,1.61238
10.4191,8.74233,0,0,1.66276
10.6344,8.97565,0,0,1.71314
10.6012,8.71619,0,0,1.76352
10.4383,8.77106,0,0,1.81389
10.7324,8.93839,0,0,1.86428
10.8839,9.30047,0.0290753,0,1.91466
10.4413,8.81537,0,0,1.96504
10.7707,8.88289,0,0,2.01541
10.7679,9.09985,0,0,2.0658
10.5844,8.91321,0,0,2.11616
11.036,9.12699,0,0,2.16655
10.6178,8.9489,0,0,2.21695
10.8794,8.97918,0,0,2.26734
10.7877,9.07535,0,0,2.31774
10.703,8.99346,0,0,2.36815
11.0703,9.11005,0,0,2.41856
10.7584,9.05055,0,0,2.46892
11.5946,9.62865,0.0302826,0,2.51931
11.0658,9.30515,0,0,2.56954
11.1064,9.3,0,0,2.61991
11.077,9.18278,0,0,2.67028
