26.8779,24.8763,0,0,0.050099
20.4931,18.2572,0,0,0.100409
20.1793,17.74,0,0,0.150727
19.8532,17.8061,0,0,0.201026
20.0531,17.9883,0,0,0.251131
19.9608,17.8607,0,0,0.301266
20.1069,17.9899,0,0,0.351577
20.2407,17.7896,0,0,0.401878
23.0302,20.9915,0,0,0.452174
20.0319,18.0398,0,0,0.502454
20.7375,18.1867,0,0,0.552583
19.9054,17.8198,0,0,0.602888
19.9345,17.8985,0,0,0.65319
19.9694,17.9669,0,0,0.70345
17.6892,14.9511,0,0,0.75374
17.06,14.7813,0,0,0.804042
17.0973,14.8585,0,0,0.854288
18.3589,15.8384,0,0,0.904389
17.9801,15.8956,0,0,0.954663
17.9673,15.8971,0,0,1.00493
23.4597,21.3656,0,0,1.05515
17.9673,15.9652,0,0,1.10527
18.4352,15.8853,0,0,1.15539
17.8835,15.7645,0,0,1.20551
17.7469,15.6339,0,0,1.25562
17.7591,15.6339,0,0,1.30574
17.6469,15.523,0,0,1.35586
17.7847,15.6765,0,0,1.40597
21.1739,19.0417,0,0,1.4561
17.9419,15.9207,0,0,1.50626
18.2348,15.6988,0,0,1.55644
17.6059,15.5567,0,0,1.60668
17.8451,15.7802,0,0,1.65696
17.7771,15.7182,0,0,1.70712
17.9886,16.0029,0,0,1.75738
18.0614,15.5714,0,0,1.80765
17.735,15.6797,0,0,1.8579
17.8257,15.7717,0,0,1.90818
17.8121,15.8211,0,0,1.9583
18.5875,16.0371,0,0,2.00841
23.2324,21.1205,0,0,2.05852
17.7931,15.706,0,0,2.10865
17.5945,15.4853,0,0,2.15876
17.9691,15.8754,0,0,2.20888
17.6846,15.5973,0,0,2.259
17.8035,15.7307,0,0,2.30908
17.749,15.6591,0,0,2.35917
17.7518,15.7031,0,0,2.40928
21.874,19.283,0,0,2.45943
17.7121,15.6479,0,0,2.50955
17.8174,15.7079,0,0,2.55966
17.9223,15.8117,0,0,2.60978
17.8598,15.7675,0,0,2.6599
17.8174,15.7827,0,0,2.70999
17.8664,15.7986,0,0,2.76011
17.8326,15.6841,0,0,2.81019
18.1485,15.6494,0,0,2.86031
17.7205,15.6084,0,0,2.91042
17.5955,15.5118,0,0,2.96054
18.4607,16.3852,0,0,3.01064
22.9342,20.7908,0,0,3.06076
17.8183,15.7224,0,0,3.11085
17.63,15.5511,0,0,3.16097
17.8955,15.7676,0,0,3.21105
18.4086,16.3479,0,0,3.26114
17.9311,15.7925,0,0,3.31122
18.1399,15.6421,0,0,3.36134
17.8496,15.7511,0,0,3.41146
21.1631,19.0671,0,0,3.46157
17.8032,15.6953,0,0,3.51169
17.7048,15.6199,0,0,3.56181
17.8309,15.7277,0,0,3.61193
17.7003,15.6141,0,0,3.66204
17.6478,15.5826,0,0,3.71214
17.7011,15.6222,0,0,3.76222
18.3774,15.8416,0,0,3.81231
17.6413,15.5339,0,0,3.86239
17.7833,15.6921,0,0,3.9125
21.0076,18.8603,0,0,3.96261
19.1087,17.0704,0,0,4.01274
22.2943,20.1431,0,0,4.06302
18.1533,16.3478,0,0,4.11315
18.1451,15.8616,0,0,4.16332
18.0609,15.5538,0,0,4.21359
17.7583,15.7439,0,0,4.26383
17.7922,15.682,0,0,4.31398
17.9846,15.9341,0,0,4.36408
17.6065,15.5803,0,0,4.4142
22.1954,19.5929,0,0,4.46429
17.9247,15.9173,0,0,4.51455
17.9513,15.8187,0,0,4.56481
17.7257,15.681,0,0,4.61508
18.2524,16.2557,0,0,4.66518
17.7926,15.6532,0,0,4.71528
18.4128,15.8555,0,0,4.76537
17.7,15.6409,0,0,4.81564
17.738,15.7116,0,0,4.86592
17.6934,15.6218,0,0,4.91615
17.9873,15.9733,0,0,4.96628
20.0937,17.5742,0,0,5.01637
21.9551,19.8576,0,0,5.06663
17.6355,15.5775,0,0,5.1169
17.7583,15.7038,0,0,5.16716
18.412,15.9828,0,0,5.21726
17.5316,15.4567,0,0,5.26753
17.5677,15.5192,0,0,5.3178
17.6416,15.593,0,0,5.36806
17.6412,15.613,0,0,5.41817
22.1282,19.5784,0,0,5.46827
17.6518,15.5661,0,0,5.51837
17.538,15.4261,0,0,5.56862
17.6027,15.5357,0,0,5.61888
17.7276,15.702,0,0,5.66914
17.5186,15.5308,0,0,5.71928
17.9473,15.4261,0,0,5.76954
17.578,15.4947,0,0,5.81979
17.3268,15.2795,0,0,5.86993
18.053,15.9801,0,0,5.92005
17.7487,15.5979,0,0,5.97013
20.6664,18.1901,0,0,6.02022
20.9774,18.8719,0,0,6.07031
17.8283,15.7155,0,0,6.12043
17.4402,15.3343,0,0,6.17054
17.7546,15.6415,0,0,6.22066
17.6786,15.5812,0,0,6.27077
